frame,timestamp,type,name,x_norm,y_norm,z_norm,visibility,x_px,y_px,dx_px,dy_px,distance_px,speed_px_per_sec,angle_deg
31,1.2917,keypoint,left_knee,0.587746,0.832880,-0.097437,0.975443,238,599,0,0,0.0000,0.0000,
31,1.2917,keypoint,right_knee,0.509953,0.835938,-0.015063,0.951477,207,601,0,1,1.0000,24.0000,
31,1.2917,keypoint,left_ankle,0.582183,0.941221,0.119668,0.918880,236,677,0,-1,1.0000,24.0000,
31,1.2917,keypoint,right_ankle,0.535055,0.946097,0.135964,0.888917,217,681,2,1,2.2361,53.6656,
31,1.2917,angle,left_elbow,,,,,,,,,,,90.0560
31,1.2917,angle,right_elbow,,,,,,,,,,,24.5756
31,1.2917,angle,left_knee,,,,,,,,,,,178.5312
31,1.2917,angle,right_knee,,,,,,,,,,,176.2814
32,1.3333,keypoint,nose,0.512229,0.524803,-0.133409,0.997658,207,377,0,0,0.0000,0.0000,
32,1.3333,keypoint,left_shoulder,0.595294,0.565813,0.050416,0.999848,241,407,-1,1,1.4142,33.9411,
32,1.3333,keypoint,right_shoulder,0.456194,0.587969,0.148493,0.994170,185,423,0,5,5.0000,120.0000,
32,1.3333,keypoint,left_elbow,0.616267,0.623571,-0.085275,0.963806,250,448,0,0,0.0000,0.0000,
32,1.3333,keypoint,right_elbow,0.494671,0.653374,0.025153,0.716584,200,470,0,21,21.0000,504.0000,
32,1.3333,keypoint,left_wrist,0.502170,0.652030,-0.191734,0.923594,203,469,0,12,12.0000,288.0000,
32,1.3333,keypoint,right_wrist,0.494535,0.568324,-0.096564,0.744160,200,409,1,6,6.0828,145.9863,
32,1.3333,keypoint,left_hip,0.588408,0.722897,-0.020141,0.998405,238,520,0,5,5.0000,120.0000,
32,1.3333,keypoint,right_hip,0.498757,0.725192,0.020575,0.996456,202,522,0,5,5.0000,120.0000,
32,1.3333,keypoint,left_knee,0.585300,0.836718,-0.120831,0.968735,237,602,-1,3,3.1623,75.8947,
32,1.3333,keypoint,right_knee,0.507972,0.846230,-0.049937,0.942871,206,609,-1,8,8.0623,193.4942,
32,1.3333,keypoint,left_ankle,0.575985,0.940619,0.190005,0.900757,233,677,-3,0,3.0000,72.0000,
32,1.3333,keypoint,right_ankle,0.519037,0.946940,0.180741,0.867963,210,681,-7,0,7.0000,168.0000,
32,1.3333,angle,left_elbow,,,,,,,,,,,101.6947
32,1.3333,angle,right_elbow,,,,,,,,,,,17.7004
32,1.3333,angle,left_knee,,,,,,,,,,,177.6458
32,1.3333,angle,right_knee,,,,,,,,,,,179.4526
33,1.3750,keypoint,nose,0.513588,0.524876,-0.174287,0.997299,208,377,1,0,1.0000,24.0000,
33,1.3750,keypoint,left_shoulder,0.595360,0.566937,0.082326,0.999848,241,408,0,1,1.0000,24.0000,
33,1.3750,keypoint,right_shoulder,0.456228,0.591992,0.098131,0.994091,185,426,0,3,3.0000,72.0000,
33,1.3750,keypoint,left_elbow,0.615975,0.624006,-0.041888,0.961823,250,449,0,1,1.0000,24.0000,
33,1.3750,keypoint,right_elbow,0.491850,0.664365,0.068807,0.717149,199,478,-1,8,8.0623,193.4942,
33,1.3750,keypoint,left_wrist,0.507346,0.658561,-0.221987,0.920603,205,474,2,5,5.3852,129.2440,
33,1.3750,keypoint,right_wrist,0.542119,0.616570,0.053352,0.718812,220,443,20,34,39.4462,946.7080,
33,1.3750,keypoint,left_hip,0.589422,0.726530,0.008759,0.998329,239,523,1,3,3.1623,75.8947,
33,1.3750,keypoint,right_hip,0.500491,0.728466,-0.008199,0.996067,203,524,1,2,2.2361,53.6656,
33,1.3750,keypoint,left_knee,0.581723,0.841477,-0.122554,0.957883,236,605,-1,3,3.1623,75.8947,
33,1.3750,keypoint,right_knee,0.507810,0.850470,-0.083247,0.932190,206,612,0,3,3.0000,72.0000,
33,1.3750,keypoint,left_ankle,0.562251,0.943297,0.218652,0.879748,228,679,-5,2,5.3852,129.2440,
33,1.3750,keypoint,right_ankle,0.515234,0.947299,0.182702,0.846565,209,682,-1,1,1.4142,33.9411,
33,1.3750,angle,left_elbow,,,,,,,,,,,106.6738
33,1.3750,angle,right_elbow,,,,,,,,,,,46.0322
33,1.3750,angle,left_knee,,,,,,,,,,,175.9251
33,1.3750,angle,right_knee,,,,,,,,,,,179.4985
34,1.4167,keypoint,nose,0.515082,0.525713,-0.195227,0.997281,209,378,1,1,1.4142,33.9411,
34,1.4167,keypoint,left_shoulder,0.595466,0.567188,0.054696,0.999839,241,408,0,0,0.0000,0.0000,
34,1.4167,keypoint,right_shoulder,0.455399,0.594044,0.108575,0.994105,184,427,-1,1,1.4142,33.9411,
34,1.4167,keypoint,left_elbow,0.614880,0.627881,-0.053402,0.959607,249,452,-1,3,3.1623,75.8947,
34,1.4167,keypoint,right_elbow,0.478812,0.666267,0.019094,0.726232,194,479,-5,1,5.0990,122.3765,
34,1.4167,keypoint,left_wrist,0.511229,0.664540,-0.220567,0.916975,207,478,2,4,4.4721,107.3313,
34,1.4167,keypoint,right_wrist,0.535591,0.600148,-0.154853,0.721952,217,432,-3,-11,11.4018,273.6421,
34,1.4167,keypoint,left_hip,0.593699,0.729199,0.002798,0.998274,241,525,2,2,2.8284,67.8823,
34,1.4167,keypoint,right_hip,0.504234,0.731840,-0.002328,0.995944,204,526,1,2,2.2361,53.6656,
34,1.4167,keypoint,left_knee,0.582070,0.844191,-0.122161,0.951868,236,607,0,2,2.0000,48.0000,
34,1.4167,keypoint,right_knee,0.507828,0.855114,-0.072436,0.926903,206,615,0,3,3.0000,72.0000,
34,1.4167,keypoint,left_ankle,0.565309,0.943535,0.218929,0.865718,229,679,1,0,1.0000,24.0000,
34,1.4167,keypoint,right_ankle,0.513573,0.948728,0.194375,0.833910,208,683,-1,1,1.4142,33.9411,
34,1.4167,angle,left_elbow,,,,,,,,,,,111.4546
34,1.4167,angle,right_elbow,,,,,,,,,,,36.9609
34,1.4167,angle,left_knee,,,,,,,,,,,177.9364
34,1.4167,angle,right_knee,,,,,,,,,,,179.6026
35,1.4583,keypoint,nose,0.516237,0.526471,-0.186693,0.997355,209,379,0,1,1.0000,24.0000,
35,1.4583,keypoint,left_shoulder,0.595557,0.570582,0.067988,0.999835,241,410,0,2,2.0000,48.0000,
35,1.4583,keypoint,right_shoulder,0.454292,0.596186,0.120091,0.994195,184,429,0,2,2.0000,48.0000,
35,1.4583,keypoint,left_elbow,0.617974,0.628276,-0.038294,0.958012,250,452,1,0,1.0000,24.0000,
35,1.4583,keypoint,right_elbow,0.461429,0.670890,-0.048790,0.741540,187,483,-7,4,8.0623,193.4942,
35,1.4583,keypoint,left_wrist,0.528580,0.667278,-0.234900,0.917802,214,480,7,2,7.2801,174.7226,
35,1.4583,keypoint,right_wrist,0.516582,0.614842,-0.365968,0.736426,209,442,-8,10,12.8062,307.3500,
35,1.4583,keypoint,left_hip,0.596237,0.730215,0.003591,0.998247,242,525,1,0,1.0000,24.0000,
35,1.4583,keypoint,right_hip,0.505731,0.733730,-0.003233,0.995858,205,528,1,2,2.2361,53.6656,
35,1.4583,keypoint,left_knee,0.582953,0.843801,-0.163844,0.939691,236,607,0,0,0.0000,0.0000,
35,1.4583,keypoint,right_knee,0.510057,0.854872,-0.111188,0.910075,207,615,1,0,1.0000,24.0000,
35,1.4583,keypoint,left_ankle,0.567263,0.939027,0.223938,0.833091,230,676,1,-3,3.1623,75.8947,
35,1.4583,keypoint,right_ankle,0.514708,0.948978,0.206595,0.804843,208,683,0,0,0.0000,0.0000,
35,1.4583,angle,left_elbow,,,,,,,,,,,115.7802
35,1.4583,angle,right_elbow,,,,,,,,,,,31.3972
35,1.4583,angle,left_knee,,,,,,,,,,,179.2152
35,1.4583,angle,right_knee,,,,,,,,,,,179.5256
36,1.5000,keypoint,nose,0.516267,0.533984,-0.187524,0.997565,209,384,0,5,5.0000,120.0000,
36,1.5000,keypoint,left_shoulder,0.595590,0.580843,0.100073,0.999826,241,418,0,8,8.0000,192.0000,
36,1.5000,keypoint,right_shoulder,0.454038,0.600526,0.124370,0.994378,184,432,0,3,3.0000,72.0000,
36,1.5000,keypoint,left_elbow,0.644133,0.635800,-0.076205,0.957247,261,457,11,5,12.0830,289.9931,
36,1.5000,keypoint,right_elbow,0.463074,0.679946,-0.062493,0.753603,188,489,1,6,6.0828,145.9863,
36,1.5000,keypoint,left_wrist,0.602462,0.656998,-0.473547,0.922569,244,473,30,-7,30.8058,739.3402,
36,1.5000,keypoint,right_wrist,0.461393,0.638501,-0.477127,0.755218,187,459,-22,17,27.8029,667.2691,
36,1.5000,keypoint,left_hip,0.599395,0.733378,0.003509,0.998252,243,528,1,3,3.1623,75.8947,
36,1.5000,keypoint,right_hip,0.506729,0.735789,-0.003239,0.995902,205,529,0,1,1.0000,24.0000,
36,1.5000,keypoint,left_knee,0.595055,0.843773,-0.148004,0.934518,241,607,5,0,5.0000,120.0000,
36,1.5000,keypoint,right_knee,0.519266,0.850152,-0.119749,0.904538,210,612,3,-3,4.2426,101.8234,
36,1.5000,keypoint,left_ankle,0.569239,0.944136,0.173638,0.821998,231,679,1,3,3.1623,75.8947,
36,1.5000,keypoint,right_ankle,0.518360,0.938466,0.214591,0.785314,210,675,2,-8,8.2462,197.9091,
36,1.5000,angle,left_elbow,,,,,,,,,,,106.1146
36,1.5000,angle,right_elbow,,,,,,,,,,,2.1050
36,1.5000,angle,left_knee,,,,,,,,,,,173.5431
36,1.5000,angle,right_knee,,,,,,,,,,,176.5526
37,1.5417,keypoint,nose,0.516306,0.536623,-0.176795,0.997746,209,386,0,2,2.0000,48.0000,
37,1.5417,keypoint,left_shoulder,0.596621,0.589410,0.121234,0.999757,242,424,1,6,6.0828,145.9863,
37,1.5417,keypoint,right_shoulder,0.452139,0.604358,0.068310,0.994726,183,435,-1,3,3.1623,75.8947,
37,1.5417,keypoint,left_elbow,0.646909,0.637960,-0.153056,0.935334,262,459,1,2,2.2361,53.6656,
37,1.5417,keypoint,right_elbow,0.465638,0.686119,-0.184449,0.762096,189,494,1,5,5.0990,122.3765,
37,1.5417,keypoint,left_wrist,0.622047,0.628131,-0.554215,0.918051,252,452,8,-21,22.4722,539.3329,
37,1.5417,keypoint,right_wrist,0.447680,0.636144,-0.548586,0.771081,181,458,-6,-1,6.0828,145.9863,
37,1.5417,keypoint,left_hip,0.607031,0.744002,0.034506,0.998408,246,535,3,7,7.6158,182.7786,
37,1.5417,keypoint,right_hip,0.510761,0.744714,-0.034694,0.996270,207,536,2,7,7.2801,174.7226,
37,1.5417,keypoint,left_knee,0.612737,0.864363,-0.135284,0.930221,248,622,7,15,16.5529,397.2707,
37,1.5417,keypoint,right_knee,0.526134,0.866100,-0.211399,0.903401,213,623,3,11,11.4018,273.6421,
37,1.5417,keypoint,left_ankle,0.570013,0.945211,0.367513,0.794600,231,680,0,1,1.0000,24.0000,
37,1.5417,keypoint,right_ankle,0.516529,0.922581,0.445927,0.732577,209,664,-1,-11,11.0454,265.0887,
37,1.5417,angle,left_elbow,,,,,,,,,,,25.2631
37,1.5417,angle,right_elbow,,,,,,,,,,,6.7221
37,1.5417,angle,left_knee,,,,,,,,,,,162.3470
37,1.5417,angle,right_knee,,,,,,,,,,,170.4826
38,1.5833,keypoint,nose,0.516209,0.536869,-0.209285,0.997858,209,386,0,0,0.0000,0.0000,
38,1.5833,keypoint,left_shoulder,0.597487,0.586250,0.112154,0.999593,242,422,0,-2,2.0000,48.0000,
38,1.5833,keypoint,right_shoulder,0.446363,0.602649,0.000478,0.994867,181,433,-2,-2,2.8284,67.8823,
38,1.5833,keypoint,left_elbow,0.647670,0.624980,-0.264537,0.901155,262,449,0,-10,10.0000,240.0000,
38,1.5833,keypoint,right_elbow,0.459756,0.678766,-0.348893,0.761824,186,488,-3,-6,6.7082,160.9969,
38,1.5833,keypoint,left_wrist,0.621000,0.604185,-0.715350,0.894360,252,435,0,-17,17.0000,408.0000,
38,1.5833,keypoint,right_wrist,0.431689,0.623001,-0.748153,0.768901,175,448,-6,-10,11.6619,279.8857,
38,1.5833,keypoint,left_hip,0.610725,0.745526,0.045537,0.998544,247,536,1,1,1.4142,33.9411,
38,1.5833,keypoint,right_hip,0.513547,0.744530,-0.045731,0.996591,208,536,1,0,1.0000,24.0000,
38,1.5833,keypoint,left_knee,0.619346,0.866518,-0.101190,0.924931,251,623,3,1,3.1623,75.8947,
38,1.5833,keypoint,right_knee,0.530778,0.862047,-0.294453,0.905871,215,620,2,-3,3.6056,86.5332,
38,1.5833,keypoint,left_ankle,0.570354,0.945211,0.389025,0.772720,231,680,0,0,0.0000,0.0000,
38,1.5833,keypoint,right_ankle,0.508665,0.891344,0.383865,0.690694,206,641,-3,-23,23.1948,556.6758,
38,1.5833,angle,left_elbow,,,,,,,,,,,0.9912
38,1.5833,angle,right_elbow,,,,,,,,,,,10.1818
38,1.5833,angle,left_knee,,,,,,,,,,,158.0328
38,1.5833,angle,right_knee,,,,,,,,,,,152.0378
39,1.6250,keypoint,nose,0.515728,0.536558,-0.205157,0.998070,209,386,0,0,0.0000,0.0000,
39,1.6250,keypoint,left_shoulder,0.597249,0.584696,0.111291,0.999606,242,420,0,-2,2.0000,48.0000,
39,1.6250,keypoint,right_shoulder,0.446461,0.601692,0.052196,0.995308,181,433,0,0,0.0000,0.0000,
39,1.6250,keypoint,left_elbow,0.683073,0.617580,-0.222112,0.909133,277,444,15,-5,15.8114,379.4733,
39,1.6250,keypoint,right_elbow,0.422096,0.673299,-0.224049,0.783081,171,484,-15,-4,15.5242,372.5802,
39,1.6250,keypoint,left_wrist,0.612469,0.576791,-0.544897,0.903911,248,415,-4,-20,20.3961,489.5059,
39,1.6250,keypoint,right_wrist,0.416705,0.609687,-0.574170,0.789397,169,438,-6,-10,11.6619,279.8857,
39,1.6250,keypoint,left_hip,0.613768,0.742420,0.032180,0.998661,249,534,2,-2,2.8284,67.8823,
39,1.6250,keypoint,right_hip,0.517196,0.742892,-0.032160,0.996911,209,534,1,-2,2.2361,53.6656,
39,1.6250,keypoint,left_knee,0.624447,0.862442,-0.119934,0.915647,253,620,2,-3,3.6056,86.5332,
39,1.6250,keypoint,right_knee,0.544196,0.827550,-0.613636,0.911740,220,595,5,-25,25.4951,611.8823,
39,1.6250,keypoint,left_ankle,0.570782,0.945192,0.302430,0.756152,231,680,0,0,0.0000,0.0000,
39,1.6250,keypoint,right_ankle,0.509674,0.899002,-0.226404,0.694573,206,647,0,6,6.0000,144.0000,
39,1.6250,angle,left_elbow,,,,,,,,,,,10.5610
39,1.6250,angle,right_elbow,,,,,,,,,,,13.5833
39,1.6250,angle,left_knee,,,,,,,,,,,157.2007
39,1.6250,angle,right_knee,,,,,,,,,,,154.7093
40,1.6667,keypoint,nose,0.516481,0.528862,-0.213963,0.998233,209,380,0,-6,6.0000,144.0000,
40,1.6667,keypoint,left_shoulder,0.592436,0.572148,0.035280,0.999419,240,411,-2,-9,9.2195,221.2691,
40,1.6667,keypoint,right_shoulder,0.449670,0.596056,0.022173,0.995381,182,429,1,-4,4.1231,98.9545,
40,1.6667,keypoint,left_elbow,0.681801,0.564437,-0.184240,0.914922,276,406,-1,-38,38.0132,912.3157,
40,1.6667,keypoint,right_elbow,0.398327,0.617803,-0.230529,0.803351,161,444,-10,-40,41.2311,989.5454,
40,1.6667,keypoint,left_wrist,0.602051,0.531713,-0.213000,0.905025,244,382,-4,-33,33.2415,797.7970,
40,1.6667,keypoint,right_wrist,0.418923,0.551192,-0.453974,0.806253,170,396,1,-42,42.0119,1008.2857,
40,1.6667,keypoint,left_hip,0.613674,0.727590,0.022732,0.998648,249,523,0,-11,11.0000,264.0000,
40,1.6667,keypoint,right_hip,0.522664,0.728759,-0.023018,0.997001,212,524,3,-10,10.4403,250.5674,
40,1.6667,keypoint,left_knee,0.619505,0.843167,-0.117811,0.891440,251,607,-2,-13,13.1529,315.6707,
40,1.6667,keypoint,right_knee,0.539160,0.824195,-0.226132,0.896613,218,593,-2,-2,2.8284,67.8823,
40,1.6667,keypoint,left_ankle,0.571169,0.936611,0.092060,0.730953,231,674,0,-6,6.0000,144.0000,
40,1.6667,keypoint,right_ankle,0.511514,0.907272,0.052260,0.672109,207,653,1,6,6.0828,145.9863,
40,1.6667,angle,left_elbow,,,,,,,,,,,44.7771
40,1.6667,angle,right_elbow,,,,,,,,,,,43.8427
40,1.6667,angle,left_knee,,,,,,,,,,,162.0153
40,1.6667,angle,right_knee,,,,,,,,,,,164.6414
41,1.7083,keypoint,nose,0.516503,0.525461,-0.261716,0.998384,209,378,0,-2,2.0000,48.0000,
41,1.7083,keypoint,left_shoulder,0.591896,0.567549,0.000950,0.999244,240,408,0,-3,3.0000,72.0000,
41,1.7083,keypoint,right_shoulder,0.450375,0.594124,-0.024630,0.995435,182,427,0,-2,2.0000,48.0000,
41,1.7083,keypoint,left_elbow,0.685497,0.542867,-0.139900,0.920548,278,390,2,-16,16.1245,386.9884,
41,1.7083,keypoint,right_elbow,0.378556,0.593031,-0.290351,0.821751,153,426,-8,-18,19.6977,472.7452,
41,1.7083,keypoint,left_wrist,0.593051,0.505675,-0.066578,0.897830,240,364,-4,-18,18.4391,442.5381,
41,1.7083,keypoint,right_wrist,0.408044,0.530106,-0.459178,0.814920,165,381,-5,-15,15.8114,379.4733,
41,1.7083,keypoint,left_hip,0.616523,0.727864,0.020706,0.998661,250,524,1,1,1.4142,33.9411,
41,1.7083,keypoint,right_hip,0.527676,0.729055,-0.020893,0.997067,214,524,2,0,2.0000,48.0000,
41,1.7083,keypoint,left_knee,0.619217,0.843433,-0.115964,0.870923,251,607,0,0,0.0000,0.0000,
41,1.7083,keypoint,right_knee,0.538642,0.825275,-0.111390,0.877802,218,594,0,1,1.0000,24.0000,
41,1.7083,keypoint,left_ankle,0.571349,0.937564,0.070081,0.708628,231,675,0,1,1.0000,24.0000,
41,1.7083,keypoint,right_ankle,0.515410,0.912820,0.183250,0.637876,209,657,2,4,4.4721,107.3313,
41,1.7083,angle,left_elbow,,,,,,,,,,,59.7265
41,1.7083,angle,right_elbow,,,,,,,,,,,77.0435
41,1.7083,angle,left_knee,,,,,,,,,,,162.9202
41,1.7083,angle,right_knee,,,,,,,,,,,168.5994
42,1.7500,keypoint,nose,0.514571,0.524049,-0.227419,0.998532,208,377,-1,-1,1.4142,33.9411,
42,1.7500,keypoint,left_shoulder,0.588784,0.563673,0.010261,0.999170,239,405,-1,-3,3.1623,75.8947,
42,1.7500,keypoint,right_shoulder,0.450725,0.589562,0.014870,0.995751,182,424,0,-3,3.0000,72.0000,
42,1.7500,keypoint,left_elbow,0.679062,0.527581,-0.041133,0.927185,275,379,-3,-11,11.4018,273.6421,
42,1.7500,keypoint,right_elbow,0.366210,0.570364,-0.253533,0.839226,148,410,-5,-16,16.7631,402.3133,
42,1.7500,keypoint,left_wrist,0.589827,0.483594,0.033970,0.901774,239,348,-1,-16,16.0312,384.7493,
42,1.7500,keypoint,right_wrist,0.413262,0.503554,-0.378979,0.828507,167,362,2,-19,19.1050,458.5194,
42,1.7500,keypoint,left_hip,0.617055,0.727546,0.026904,0.998621,250,523,0,-1,1.0000,24.0000,
42,1.7500,keypoint,right_hip,0.530221,0.729385,-0.027031,0.997122,215,525,1,1,1.4142,33.9411,
42,1.7500,keypoint,left_knee,0.618151,0.844332,-0.093112,0.852656,250,607,-1,0,1.0000,24.0000,
42,1.7500,keypoint,right_knee,0.536291,0.836124,-0.101839,0.861065,217,602,-1,8,8.0623,193.4942,
42,1.7500,keypoint,left_ankle,0.572206,0.940039,0.074371,0.684453,232,676,1,1,1.4142,33.9411,
42,1.7500,keypoint,right_ankle,0.516573,0.940655,0.116494,0.614092,209,677,0,20,20.0000,480.0000,
42,1.7500,angle,left_elbow,,,,,,,,,,,76.5698
42,1.7500,angle,right_elbow,,,,,,,,,,,90.7848
42,1.7500,angle,left_knee,,,,,,,,,,,165.3791
42,1.7500,angle,right_knee,,,,,,,,,,,172.4236
43,1.7917,keypoint,nose,0.511532,0.524453,-0.115427,0.998677,207,377,-1,0,1.0000,24.0000,
43,1.7917,keypoint,left_shoulder,0.587474,0.563866,0.140326,0.999231,238,405,-1,0,1.0000,24.0000,
43,1.7917,keypoint,right_shoulder,0.451308,0.589211,0.103924,0.996126,183,424,1,0,1.0000,24.0000,
43,1.7917,keypoint,left_elbow,0.673444,0.519049,-0.002961,0.934284,273,373,-2,-6,6.3246,151.7893,
43,1.7917,keypoint,right_elbow,0.364037,0.554385,-0.032237,0.855215,147,399,-1,-11,11.0454,265.0887,
43,1.7917,keypoint,left_wrist,0.595358,0.467414,-0.036594,0.910891,241,336,2,-12,12.1655,291.9726,
43,1.7917,keypoint,right_wrist,0.417472,0.486668,-0.013119,0.844320,169,350,2,-12,12.1655,291.9726,
43,1.7917,keypoint,left_hip,0.617291,0.727160,0.024514,0.998698,250,523,0,0,0.0000,0.0000,
43,1.7917,keypoint,right_hip,0.531828,0.729717,-0.024572,0.997288,215,525,0,0,0.0000,0.0000,
43,1.7917,keypoint,left_knee,0.616901,0.843906,-0.096620,0.851123,250,607,0,0,0.0000,0.0000,
43,1.7917,keypoint,right_knee,0.534961,0.842333,-0.120792,0.861789,217,606,0,4,4.0000,96.0000,
43,1.7917,keypoint,left_ankle,0.573870,0.942302,0.074666,0.681546,232,678,0,2,2.0000,48.0000,
43,1.7917,keypoint,right_ankle,0.516661,0.940359,0.105014,0.608842,209,677,0,0,0.0000,0.0000,
43,1.7917,angle,left_elbow,,,,,,,,,,,91.5809
43,1.7917,angle,right_elbow,,,,,,,,,,,100.5987
43,1.7917,angle,left_knee,,,,,,,,,,,165.7740
43,1.7917,angle,right_knee,,,,,,,,,,,172.1568
44,1.8333,keypoint,nose,0.509927,0.539785,-0.064887,0.998809,207,388,0,11,11.0000,264.0000,
44,1.8333,keypoint,left_shoulder,0.583569,0.574175,0.193985,0.999294,236,413,-2,8,8.2462,197.9091,
44,1.8333,keypoint,right_shoulder,0.448908,0.597637,0.213334,0.996509,182,430,-1,6,6.0828,145.9863,
44,1.8333,keypoint,left_elbow,0.662359,0.522005,0.083654,0.940775,268,375,-5,2,5.3852,129.2440,
44,1.8333,keypoint,right_elbow,0.373402,0.549157,0.134640,0.869654,151,395,4,-4,5.6569,135.7645,
44,1.8333,keypoint,left_wrist,0.596848,0.456512,0.061111,0.918873,242,328,1,-8,8.0623,193.4942,
44,1.8333,keypoint,right_wrist,0.419437,0.479521,0.152202,0.858655,170,345,1,-5,5.0990,122.3765,
44,1.8333,keypoint,left_hip,0.619841,0.733111,-0.006202,0.998812,251,527,1,4,4.1231,98.9545,
44,1.8333,keypoint,right_hip,0.532227,0.738105,0.006329,0.997540,216,531,1,6,6.0828,145.9863,
44,1.8333,keypoint,left_knee,0.618635,0.843313,-0.451593,0.853192,251,607,1,0,1.0000,24.0000,
44,1.8333,keypoint,right_knee,0.539048,0.843867,-0.505783,0.860686,218,607,1,1,1.4142,33.9411,
44,1.8333,keypoint,left_ankle,0.570686,0.964823,-0.696635,0.662150,231,694,-1,16,16.0312,384.7493,
44,1.8333,keypoint,right_ankle,0.525239,0.950693,-0.845630,0.599923,213,684,4,7,8.0623,193.4942,
44,1.8333,angle,left_elbow,,,,,,,,,,,110.9481
44,1.8333,angle,right_elbow,,,,,,,,,,,117.6614
44,1.8333,angle,left_knee,,,,,,,,,,,167.0535
44,1.8333,angle,right_knee,,,,,,,,,,,174.7773
45,1.8750,keypoint,nose,0.509558,0.545128,-0.000426,0.998928,206,392,-1,4,4.1231,98.9545,
45,1.8750,keypoint,left_shoulder,0.583306,0.580827,0.271645,0.999350,236,418,0,5,5.0000,120.0000,
45,1.8750,keypoint,right_shoulder,0.446950,0.600293,0.298110,0.996853,181,432,-1,2,2.2361,53.6656,
45,1.8750,keypoint,left_elbow,0.661791,0.527899,0.147154,0.946611,268,380,0,5,5.0000,120.0000,
45,1.8750,keypoint,right_elbow,0.373633,0.554350,0.194149,0.882622,151,399,0,4,4.0000,96.0000,
45,1.8750,keypoint,left_wrist,0.599076,0.471257,0.153565,0.925527,243,339,1,11,11.0454,265.0887,
45,1.8750,keypoint,right_wrist,0.422329,0.487522,0.175483,0.870609,171,351,1,6,6.0828,145.9863,
45,1.8750,keypoint,left_hip,0.620838,0.736182,-0.018749,0.998917,252,530,1,3,3.1623,75.8947,
45,1.8750,keypoint,right_hip,0.530574,0.742000,0.018767,0.997767,215,534,-1,3,3.1623,75.8947,
45,1.8750,keypoint,left_knee,0.617667,0.843718,-0.506539,0.857153,250,607,-1,0,1.0000,24.0000,
45,1.8750,keypoint,right_knee,0.527109,0.849525,-0.462130,0.860494,214,611,-4,4,5.6569,135.7645,
45,1.8750,keypoint,left_ankle,0.570799,0.962382,-0.778667,0.650621,231,692,0,-2,2.0000,48.0000,
45,1.8750,keypoint,right_ankle,0.525785,0.968042,-0.802958,0.595370,213,696,0,12,12.0000,288.0000,
45,1.8750,angle,left_elbow,,,,,,,,,,,108.5261
45,1.8750,angle,right_elbow,,,,,,,,,,,115.1064
45,1.8750,angle,left_knee,,,,,,,,,,,168.8877
45,1.8750,angle,right_knee,,,,,,,,,,,179.9300
46,1.9167,keypoint,nose,0.509758,0.550744,-0.032615,0.999035,206,396,0,4,4.0000,96.0000,
46,1.9167,keypoint,left_shoulder,0.583503,0.589966,0.221824,0.999328,236,424,0,6,6.0000,144.0000,
46,1.9167,keypoint,right_shoulder,0.446957,0.605054,0.212553,0.997142,181,435,0,3,3.0000,72.0000,
46,1.9167,keypoint,left_elbow,0.662747,0.542129,0.069864,0.951649,269,390,1,10,10.0499,241.1970,
46,1.9167,keypoint,right_elbow,0.373058,0.564280,0.041798,0.893940,151,406,0,7,7.0000,168.0000,
46,1.9167,keypoint,left_wrist,0.600706,0.491896,0.062961,0.931223,243,354,0,15,15.0000,360.0000,
46,1.9167,keypoint,right_wrist,0.423087,0.500434,-0.018654,0.878714,171,360,0,9,9.0000,216.0000,
46,1.9167,keypoint,left_hip,0.620071,0.739875,-0.013653,0.998778,251,532,-1,2,2.2361,53.6656,
46,1.9167,keypoint,right_hip,0.530066,0.745452,0.013692,0.997918,215,536,0,2,2.0000,48.0000,
46,1.9167,keypoint,left_knee,0.617403,0.866226,-0.070123,0.838050,250,623,0,16,16.0000,384.0000,
46,1.9167,keypoint,right_knee,0.527050,0.854956,-0.262328,0.847061,213,615,-1,4,4.1231,98.9545,
46,1.9167,keypoint,left_ankle,0.576650,0.953392,0.112962,0.595539,234,686,3,-6,6.7082,160.9969,
46,1.9167,keypoint,right_ankle,0.526805,0.975154,-0.369395,0.589659,213,702,0,6,6.0000,144.0000,
46,1.9167,angle,left_elbow,,,,,,,,,,,100.0174
46,1.9167,angle,right_elbow,,,,,,,,,,,110.5304
46,1.9167,angle,left_knee,,,,,,,,,,,166.3796
46,1.9167,angle,right_knee,,,,,,,,,,,178.5498
47,1.9583,keypoint,nose,0.509966,0.555814,-0.089117,0.999128,207,400,1,4,4.1231,98.9545,
47,1.9583,keypoint,left_shoulder,0.584747,0.598586,0.121143,0.999176,237,430,1,6,6.0828,145.9863,
47,1.9583,keypoint,right_shoulder,0.447022,0.610255,0.133652,0.997362,181,439,0,4,4.0000,96.0000,
47,1.9583,keypoint,left_elbow,0.670622,0.547717,-0.116182,0.956073,272,394,3,4,5.0000,120.0000,
47,1.9583,keypoint,right_elbow,0.370749,0.573981,-0.128764,0.903772,150,413,-1,7,7.0711,169.7056,
47,1.9583,keypoint,left_wrist,0.600041,0.503277,-0.169250,0.935416,243,362,0,8,8.0000,192.0000,
47,1.9583,keypoint,right_wrist,0.422344,0.509475,-0.236834,0.881684,171,366,0,6,6.0000,144.0000,
47,1.9583,keypoint,left_hip,0.618295,0.742764,-0.011247,0.998378,251,534,0,2,2.0000,48.0000,
